gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,firstPick,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,damagetotowers,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
ESPORTSTMNT05/1870377,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1870377?gameHash=021b337bebdd6765,LEC,2021,Spring,0,2021-03-13 15:27:32,1.0,11.05,9,Red,bot,Jeskla,oe:player:71b8101d78beb04a089caa90a8d9310,Astralis,oe:team:128d0cec08b877912eb91f94a1f3295,0.0,Kai'Sa,Kalista,Twisted Fate,Lillia,Aatrox,Vayne,,,,,,1869,1,11,2,4,15,6,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4815,0.6742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,19593.0,628.9888,0.4354,276.1798,218.7159,5369.0,14.0,0.4494,8.0,0.2568,4.0,35.0,1.1236,16385,12297.0,394.7673,0.335285,14050.0,,,337.0,312.0,25.0,16.0,0.0,10.8186,3274.0,3227.0,91.0,3284.0,3271.0,92.0,-10.0,-44.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5051.0,5474.0,146.0,5104.0,5374.0,147.0,-53.0,100.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7329.0,8123.0,198.0,7280.0,7783.0,195.0,49.0,340.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,10560.0,11704.0,271.0,8670.0,9819.0,226.0,1890.0,1885.0,45.0,4.0,1.0,1.0,1.0,0.0,2.0
ESPORTSTMNT05/1870377,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1870377?gameHash=021b337bebdd6765,LEC,2021,Spring,0,2021-03-13 15:27:32,1.0,11.05,10,Red,sup,promisq,oe:player:3f6085758dbaaafd2cb21a4cc5d936e,Astralis,oe:team:128d0cec08b877912eb91f94a1f3295,0.0,Rell,Kalista,Twisted Fate,Lillia,Aatrox,Vayne,,,,,,1869,1,0,0,11,15,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4815,0.6742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3710.0,119.1011,0.0824444,262.7929,460.8989,350.0,49.0,1.573,13.0,0.4173,15.0,92.0,2.9535,7223,3135.0,100.6421,0.0854703,6025.0,,,38.0,34.0,4.0,0.0,4.0,1.2199,2061.0,2666.0,13.0,2018.0,2467.0,11.0,43.0,199.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.0,3550.0,18.0,3046.0,3557.0,16.0,-26.0,-7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4039.0,4990.0,26.0,4308.0,5273.0,20.0,-269.0,-283.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,4896.0,6901.0,30.0,5310.0,6825.0,21.0,-414.0,76.0,9.0,0.0,2.0,0.0,0.0,4.0,1.0
ESPORTSTMNT05/1870377,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1870377?gameHash=021b337bebdd6765,LEC,2021,Spring,0,2021-03-13 15:27:32,1.0,11.05,100,Blue,team,,,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,1.0,,Caitlyn,Skarner,Thresh,Seraphine,Tristana,Hecarim,Alistar,Orianna,Xayah,Gnar,1869,0,6,15,10,6,15,0.0,0.0,0.0,0.0,0.0,,,,0.1926,0.6742,0.0,0.0,4.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,2.0,0.0,,,0.0,0.0,1.0,,,1.0,3.0,7.0,1.0,1.0,,,0.0,1.0,43720.0,1403.5313,,2302.6003,1934.7994,5123.0,94.0,3.0177,45.0,1.4446,40.0,224.0,7.191,51542,31100.0,998.3949,,49675.0,0.0091001,1.31,,856.0,209.0,145.0,8.0,34.1894,15584.0,19240.0,363.0,14578.0,19022.0,337.0,1006.0,218.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24522.0,30465.0,581.0,22272.0,30141.0,542.0,2250.0,324.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,34509.0,43023.0,791.0,30471.0,41813.0,732.0,4038.0,1210.0,59.0,1.0,1.0,1.0,1.0,2.0,1.0,42345.0,53119.0,927.0,39503.0,53482.0,893.0,2842.0,-363.0,34.0,4.0,7.0,5.0,5.0,11.0,4.0
ESPORTSTMNT05/1870377,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1870377?gameHash=021b337bebdd6765,LEC,2021,Spring,0,2021-03-13 15:27:32,1.0,11.05,200,Red,team,,,Astralis,oe:team:128d0cec08b877912eb91f94a1f3295,0.0,,Kalista,Twisted Fate,Lillia,Aatrox,Vayne,Kai'Sa,Rell,Udyr,Sylas,Sion,1869,1,15,6,40,15,6,4.0,2.0,1.0,0.0,1.0,,,,0.4815,0.6742,1.0,4.0,0.0,,,1.0,2.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,2.0,,,1.0,1.0,0.0,,,0.0,7.0,3.0,0.0,0.0,,,1.0,0.0,45000.0,1444.6228,,2363.4671,3115.7624,10921.0,104.0,3.3387,42.0,1.3483,39.0,221.0,7.0947,57117,36675.0,1177.3676,,49225.0,-0.0091001,-1.31,,854.0,227.0,159.0,17.0,34.703,14578.0,19022.0,337.0,15584.0,19240.0,363.0,-1006.0,-218.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,22272.0,30141.0,542.0,24522.0,30465.0,581.0,-2250.0,-324.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,30471.0,41813.0,732.0,34509.0,43023.0,791.0,-4038.0,-1210.0,-59.0,1.0,2.0,1.0,1.0,1.0,1.0,39503.0,53482.0,893.0,42345.0,53119.0,927.0,-2842.0,363.0,-34.0,5.0,11.0,4.0,4.0,7.0,5.0
ESPORTSTMNT05/1870380,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1870380?gameHash=7ff1f2a31e5b2e2c,LEC,2021,Spring,0,2021-03-13 16:01:30,1.0,11.05,1,Blue,top,BrokenBlade,oe:player:84bff3a326833c7c9181c698f676878,FC Schalke 04 Esports,oe:team:1d0f5e58f39613aff1a3dd4ed85933e,1.0,Karma,Lillia,Orianna,Thresh,Gnar,Jayce,,,,,,1752,1,1,1,9,17,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5822,0.7877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12568.0,430.411,0.222683,412.1575,430.137,1472.0,15.0,0.5137,6.0,0.2055,6.0,33.0,1.1301,10219,6369.0,218.1164,0.163297,9100.0,,,221.0,214.0,7.0,1.0,4.0,7.5685,3069.0,4861.0,82.0,3347.0,4915.0,90.0,-278.0,-54.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,5066.0,7720.0,128.0,5161.0,7759.0,145.0,-95.0,-39.0,-17.0,1.0,1.0,0.0,0.0,0.0,0.0,6882.0,10157.0,169.0,6947.0,10655.0,191.0,-65.0,-498.0,-22.0,1.0,3.0,1.0,0.0,1.0,1.0,8180.0,11991.0,195.0,8407.0,12885.0,230.0,-227.0,-894.0,-35.0,1.0,4.0,1.0,0.0,1.0,1.0
ESPORTSTMNT05/1870380,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1870380?gameHash=7ff1f2a31e5b2e2c,LEC,2021,Spring,0,2021-03-13 16:01:30,1.0,11.05,2,Blue,jng,Gilius,oe:player:f926d5dcf4dca16c457e64fc9ef6c87,FC Schalke 04 Esports,oe:team:1d0f5e58f39613aff1a3dd4ed85933e,1.0,Hecarim,Lillia,Orianna,Thresh,Gnar,Jayce,,,,,,1752,1,2,2,8,17,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5822,0.7877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,7474.0,255.9589,0.132426,958.6986,792.7397,1298.0,6.0,0.2055,7.0,0.2397,5.0,38.0,1.3014,10178,6328.0,216.7123,0.162245,8975.0,,,180.0,20.0,160.0,92.0,9.0,6.1644,3013.0,3415.0,67.0,3482.0,3538.0,66.0,-469.0,-123.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5273.0,5591.0,105.0,4719.0,4989.0,91.0,554.0,602.0,14.0,1.0,1.0,0.0,1.0,1.0,1.0,6827.0,7729.0,131.0,6235.0,6758.0,116.0,592.0,971.0,15.0,1.0,4.0,1.0,2.0,2.0,1.0,8287.0,9615.0,165.0,7370.0,8267.0,136.0,917.0,1348.0,29.0,1.0,5.0,1.0,2.0,2.0,2.0
ESPORTSTMNT05/1870380,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1870380?gameHash=7ff1f2a31e5b2e2c,LEC,2021,Spring,0,2021-03-13 16:01:30,1.0,11.05,3,Blue,mid,Abbedagge,oe:player:da87886941820cfc2eee112d0143e90,FC Schalke 04 Esports,oe:team:1d0f5e58f39613aff1a3dd4ed85933e,1.0,Ryze,Lillia,Orianna,Thresh,Gnar,Jayce,,,,,,1752,1,4,1,8,17,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5822,0.7877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,16993.0,581.9521,0.301086,404.1096,306.5753,2367.0,15.0,0.5137,6.0,0.2055,7.0,25.0,0.8562,14014,10164.0,348.0822,0.260593,11375.0,,,330.0,284.0,46.0,27.0,13.0,11.3014,3820.0,4813.0,95.0,3476.0,4814.0,91.0,344.0,-1.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,6064.0,8006.0,162.0,5430.0,7822.0,152.0,634.0,184.0,10.0,1.0,3.0,1.0,0.0,2.0,1.0,8914.0,11653.0,234.0,7241.0,10175.0,204.0,1673.0,1478.0,30.0,2.0,4.0,1.0,0.0,2.0,2.0,10685.0,14230.0,281.0,8538.0,11844.0,234.0,2147.0,2386.0,47.0,2.0,4.0,1.0,0.0,2.0,2.0
ESPORTSTMNT05/1870380,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1870380?gameHash=7ff1f2a31e5b2e2c,LEC,2021,Spring,0,2021-03-13 16:01:30,1.0,11.05,4,Blue,bot,Neon,oe:player:af07c10f5578a1df16f311eeda3d0d8,FC Schalke 04 Esports,oe:team:1d0f5e58f39613aff1a3dd4ed85933e,1.0,Xayah,Lillia,Orianna,Thresh,Gnar,Jayce,,,,,,1752,1,7,0,4,17,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5822,0.7877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,15611.0,534.6233,0.2766,281.9863,167.226,18050.0,10.0,0.3425,12.0,0.411,2.0,38.0,1.3014,15841,11991.0,410.6507,0.307433,13050.0,,,304.0,284.0,20.0,9.0,8.0,10.411,3650.0,3683.0,90.0,3178.0,3492.0,89.0,472.0,191.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6467.0,6236.0,145.0,4723.0,5816.0,137.0,1744.0,420.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,10002.0,9625.0,208.0,6425.0,7776.0,168.0,3577.0,1849.0,40.0,4.0,1.0,0.0,1.0,1.0,2.0,12259.0,11921.0,264.0,8464.0,10229.0,231.0,3795.0,1692.0,33.0,4.0,2.0,0.0,1.0,1.0,2.0
ESPORTSTMNT05/1870380,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1870380?gameHash=7ff1f2a31e5b2e2c,LEC,2021,Spring,0,2021-03-13 16:01:30,1.0,11.05,5,Blue,sup,LIMIT,oe:player:86dbd2fb95030a3ed1efee6808eb125,FC Schalke 04 Esports,oe:team:1d0f5e58f39613aff1a3dd4ed85933e,1.0,Alistar,Lillia,Orianna,Thresh,Gnar,Jayce,,,,,,1752,1,3,2,9,17,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5822,0.7877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3793.0,129.8973,0.0672053,380.9932,405.137,2672.0,40.0,1.3699,4.0,0.137,14.0,69.0,2.363,8001,4151.0,142.1575,0.106432,6450.0,,,31.0,31.0,0.0,0.0,0.0,1.0616,2051.0,2375.0,16.0,2470.0,2408.0,14.0,-419.0,-33.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3200.0,3750.0,23.0,3334.0,3047.0,17.0,-134.0,703.0,6.0,0.0,2.0,1.0,1.0,1.0,2.0,4895.0,5511.0,27.0,4372.0,4878.0,21.0,523.0,633.0,6.0,1.0,5.0,1.0,1.0,2.0,3.0,6193.0,6527.0,30.0,5135.0,6051.0,23.0,1058.0,476.0,7.0,2.0,5.0,1.0,1.0,2.0,3.0
ESPORTSTMNT05/1870380,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1870380?gameHash=7ff1f2a31e5b2e2c,LEC,2021,Spring,0,2021-03-13 16:01:30,1.0,11.05,6,Red,top,Szygenda,oe:player:57a976f165d89afb00fc029cd7c36a7,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,0.0,Renekton,Twisted Fate,Seraphine,Caitlyn,Shen,Syndra,,,,,,1752,0,0,2,3,6,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2055,0.7877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6313.0,216.1986,0.192552,810.8562,642.7397,0.0,11.0,0.3767,8.0,0.274,2.0,35.0,1.1986,9536,5686.0,194.726,0.228462,9200.0,,,250.0,246.0,4.0,0.0,0.0,8.5616,3347.0,4915.0,90.0,3069.0,4861.0,82.0,278.0,54.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5161.0,7759.0,145.0,5066.0,7720.0,128.0,95.0,39.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,6947.0,10655.0,191.0,6882.0,10157.0,169.0,65.0,498.0,22.0,0.0,1.0,1.0,1.0,3.0,1.0,8407.0,12885.0,230.0,8180.0,11991.0,195.0,227.0,894.0,35.0,0.0,1.0,1.0,1.0,4.0,1.0
ESPORTSTMNT05/1870380,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1870380?gameHash=7ff1f2a31e5b2e2c,LEC,2021,Spring,0,2021-03-13 16:01:30,1.0,11.05,7,Red,jng,Skeanz,oe:player:682275c2ba204d32b67f5fa94b928e4,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,0.0,Udyr,Twisted Fate,Seraphine,Caitlyn,Shen,Syndra,,,,,,1752,0,2,3,3,6,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2055,0.7877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,4301.0,147.2945,0.131184,701.8151,704.6233,0.0,13.0,0.4452,8.0,0.274,15.0,34.0,1.1644,8402,4552.0,155.8904,0.1829,8350.0,,,153.0,19.0,134.0,102.0,0.0,5.2397,3482.0,3538.0,66.0,3013.0,3415.0,67.0,469.0,123.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,4719.0,4989.0,91.0,5273.0,5591.0,105.0,-554.0,-602.0,-14.0,1.0,1.0,1.0,1.0,1.0,0.0,6235.0,6758.0,116.0,6827.0,7729.0,131.0,-592.0,-971.0,-15.0,2.0,2.0,1.0,1.0,4.0,1.0,7370.0,8267.0,136.0,8287.0,9615.0,165.0,-917.0,-1348.0,-29.0,2.0,2.0,2.0,1.0,5.0,1.0
ESPORTSTMNT05/1870380,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1870380?gameHash=7ff1f2a31e5b2e2c,LEC,2021,Spring,0,2021-03-13 16:01:30,1.0,11.05,8,Red,mid,Milica,oe:player:6dcf7c1bdb5c0f1bdc3f94e6b31ec5d,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,0.0,Viktor,Twisted Fate,Seraphine,Caitlyn,Shen,Syndra,,,,,,1752,0,0,4,3,6,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2055,0.7877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8950.0,306.5068,0.272982,342.2603,284.5205,0.0,12.0,0.411,2.0,0.0685,3.0,29.0,0.9932,9749,5899.0,202.0205,0.237019,9725.0,,,256.0,248.0,8.0,8.0,0.0,8.7671,3476.0,4814.0,91.0,3820.0,4813.0,95.0,-344.0,1.0,-4.0,0.0,2.0,1.0,1.0,1.0,1.0,5430.0,7822.0,152.0,6064.0,8006.0,162.0,-634.0,-184.0,-10.0,0.0,2.0,1.0,1.0,3.0,1.0,7241.0,10175.0,204.0,8914.0,11653.0,234.0,-1673.0,-1478.0,-30.0,0.0,2.0,2.0,2.0,4.0,1.0,8538.0,11844.0,234.0,10685.0,14230.0,281.0,-2147.0,-2386.0,-47.0,0.0,2.0,2.0,2.0,4.0,1.0
ESPORTSTMNT05/1870380,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1870380?gameHash=7ff1f2a31e5b2e2c,LEC,2021,Spring,0,2021-03-13 16:01:30,1.0,11.05,9,Red,bot,Crownie,oe:player:1c51707d8fd9873c9fd184e2cd01b33,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,0.0,Tristana,Twisted Fate,Seraphine,Caitlyn,Shen,Syndra,,,,,,1752,0,2,3,2,6,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2055,0.7877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,9852.0,337.3973,0.300494,389.4521,375.3082,0.0,12.0,0.411,6.0,0.2055,1.0,32.0,1.0959,10362,6512.0,223.0137,0.261648,10025.0,,,259.0,240.0,19.0,17.0,0.0,8.8699,3178.0,3492.0,89.0,3650.0,3683.0,90.0,-472.0,-191.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,4723.0,5816.0,137.0,6467.0,6236.0,145.0,-1744.0,-420.0,-8.0,0.0,0.0,1.0,2.0,0.0,0.0,6425.0,7776.0,168.0,10002.0,9625.0,208.0,-3577.0,-1849.0,-40.0,1.0,1.0,2.0,4.0,1.0,0.0,8464.0,10229.0,231.0,12259.0,11921.0,264.0,-3795.0,-1692.0,-33.0,1.0,1.0,2.0,4.0,2.0,0.0
ESPORTSTMNT05/1870380,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1870380?gameHash=7ff1f2a31e5b2e2c,LEC,2021,Spring,0,2021-03-13 16:01:30,1.0,11.05,10,Red,sup,Labrov,oe:player:bb6ac5763c6576e104a7a2f59eb4ddf,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,0.0,Rell,Twisted Fate,Seraphine,Caitlyn,Shen,Syndra,,,,,,1752,0,2,5,3,6,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2055,0.7877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3370.0,115.411,0.102788,424.1781,493.0822,0.0,36.0,1.2329,4.0,0.137,11.0,59.0,2.0205,6089,2239.0,76.6781,0.0899701,5575.0,,,24.0,24.0,0.0,0.0,0.0,0.8219,2470.0,2408.0,14.0,2051.0,2375.0,16.0,419.0,33.0,-2.0,1.0,1.0,1.0,0.0,1.0,1.0,3334.0,3047.0,17.0,3200.0,3750.0,23.0,134.0,-703.0,-6.0,1.0,1.0,2.0,0.0,2.0,1.0,4372.0,4878.0,21.0,4895.0,5511.0,27.0,-523.0,-633.0,-6.0,1.0,2.0,3.0,1.0,5.0,1.0,5135.0,6051.0,23.0,6193.0,6527.0,30.0,-1058.0,-476.0,-7.0,1.0,2.0,3.0,2.0,5.0,1.0
ESPORTSTMNT05/1870380,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1870380?gameHash=7ff1f2a31e5b2e2c,LEC,2021,Spring,0,2021-03-13 16:01:30,1.0,11.05,100,Blue,team,,,FC Schalke 04 Esports,oe:team:1d0f5e58f39613aff1a3dd4ed85933e,1.0,,Lillia,Orianna,Thresh,Gnar,Jayce,Hecarim,Alistar,Xayah,Karma,Ryze,1752,1,17,6,38,17,6,1.0,0.0,0.0,0.0,1.0,,,,0.5822,0.7877,1.0,3.0,1.0,,,1.0,1.0,1.0,0.0,,,,0.0,0.0,1.0,2.0,0.0,,,1.0,1.0,0.0,,,1.0,11.0,0.0,1.0,1.0,,,3.0,0.0,56439.0,1932.8425,,2437.9452,2101.8151,25859.0,86.0,2.9452,35.0,1.1986,34.0,203.0,6.9521,58253,39005.0,1335.7877,,48950.0,0.132317,2.52,,833.0,233.0,129.0,34.0,36.5068,15603.0,19147.0,350.0,15953.0,19167.0,350.0,-350.0,-20.0,0.0,2.0,2.0,2.0,2.0,4.0,2.0,26070.0,31303.0,563.0,23367.0,29433.0,542.0,2703.0,1870.0,21.0,5.0,7.0,2.0,2.0,4.0,5.0,37520.0,44675.0,769.0,31220.0,40242.0,700.0,6300.0,4433.0,69.0,9.0,17.0,4.0,4.0,8.0,9.0,45604.0,54284.0,935.0,37914.0,49276.0,854.0,7690.0,5008.0,81.0,10.0,20.0,4.0,4.0,8.0,10.0
ESPORTSTMNT05/1870380,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1870380?gameHash=7ff1f2a31e5b2e2c,LEC,2021,Spring,0,2021-03-13 16:01:30,1.0,11.05,200,Red,team,,,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,0.0,,Twisted Fate,Seraphine,Caitlyn,Shen,Syndra,Rell,Tristana,Udyr,Viktor,Renekton,1752,0,6,17,14,6,17,0.0,0.0,0.0,0.0,0.0,,,,0.2055,0.7877,0.0,1.0,3.0,,,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2.0,,,0.0,0.0,1.0,,,0.0,0.0,11.0,0.0,0.0,,,0.0,3.0,32786.0,1122.8082,,2668.5616,2500.274,0.0,84.0,2.8767,28.0,0.9589,32.0,189.0,6.4726,44138,24890.0,852.3973,,42875.0,-0.132317,-2.52,,777.0,165.0,127.0,0.0,32.2603,15953.0,19167.0,350.0,15603.0,19147.0,350.0,350.0,20.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,23367.0,29433.0,542.0,26070.0,31303.0,563.0,-2703.0,-1870.0,-21.0,2.0,4.0,5.0,5.0,7.0,2.0,31220.0,40242.0,700.0,37520.0,44675.0,769.0,-6300.0,-4433.0,-69.0,4.0,8.0,9.0,9.0,17.0,4.0,37914.0,49276.0,854.0,45604.0,54284.0,935.0,-7690.0,-5008.0,-81.0,4.0,8.0,10.0,10.0,20.0,4.0
ESPORTSTMNT05/1870388,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1870388?gameHash=26f3f7014d9dd916,LEC,2021,Spring,0,2021-03-13 16:49:55,1.0,11.05,1,Blue,top,Kryze,oe:player:75414f3b4f03bf449c319eb75f3dd5b,Excel Esports,oe:team:8f995652631df209ff11c4542abdcaf,1.0,Sion,Twisted Fate,Caitlyn,Senna,Nidalee,Graves,,,,,,2165,1,2,2,10,17,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4711,0.6651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10193.0,282.485,0.178187,832.8499,1674.4018,1537.0,12.0,0.3326,2.0,0.0554,4.0,22.0,0.6097,12757,8065.0,223.5104,0.194722,11850.0,,,265.0,251.0,14.0,7.0,0.0,7.3441,3107.0,4982.0,73.0,3444.0,4972.0,92.0,-337.0,10.0,-19.0,0.0,1.0,0.0,0.0,0.0,0.0,4694.0,7463.0,115.0,5726.0,7307.0,135.0,-1032.0,156.0,-20.0,0.0,1.0,1.0,0.0,1.0,0.0,6517.0,10189.0,166.0,7236.0,9496.0,174.0,-719.0,693.0,-8.0,0.0,1.0,1.0,0.0,1.0,0.0,8572.0,13516.0,221.0,9202.0,12244.0,229.0,-630.0,1272.0,-8.0,0.0,1.0,1.0,0.0,1.0,0.0
ESPORTSTMNT05/1870388,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1870388?gameHash=26f3f7014d9dd916,LEC,2021,Spring,0,2021-03-13 16:49:55,1.0,11.05,2,Blue,jng,Dan,oe:player:7585ae00ba76b8424cd8cc4cb7c1d47,Excel Esports,oe:team:8f995652631df209ff11c4542abdcaf,1.0,Lillia,Twisted Fate,Caitlyn,Senna,Nidalee,Graves,,,,,,2165,1,2,1,12,17,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4711,0.6651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,10341.0,286.5866,0.180774,765.1455,452.9515,1551.0,16.0,0.4434,4.0,0.1109,13.0,38.0,1.0531,12818,8126.0,225.2009,0.196195,11375.0,,,242.0,27.0,215.0,144.0,23.0,6.7067,3735.0,3275.0,62.0,3164.0,3796.0,74.0,571.0,-521.0,-12.0,2.0,1.0,0.0,0.0,0.0,1.0,6023.0,5864.0,108.0,4711.0,6039.0,112.0,1312.0,-175.0,-4.0,2.0,1.0,0.0,0.0,1.0,1.0,7660.0,8261.0,148.0,5961.0,7688.0,142.0,1699.0,573.0,6.0,2.0,1.0,0.0,0.0,1.0,1.0,9168.0,10716.0,187.0,7325.0,9106.0,169.0,1843.0,1610.0,18.0,2.0,1.0,0.0,0.0,1.0,1.0
