gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,firstPick,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,damagetotowers,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
ESPORTSTMNT04_2667146,complete,,LEC,2023,Winter,0,2023-02-18 21:13:29,3,13.01,9,Red,bot,Kobbe,oe:player:bdb90de1ad7c2b7c38ce6f1177c1f62,Astralis,oe:team:128d0cec08b877912eb91f94a1f3295,0.0,Varus,Zeri,Ashe,Elise,Maokai,Kassadin,,,,,,1724,1,6,0,0,16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.6613,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,10844.0,377.4014,0.218027,191.1717,96.2297,7770.0,9.0,0.3132,7.0,0.2436,2.0,35.0,1.2181,13338,9545,332.1926,0.255936,10350.0,,,281.0,273.0,8.0,,,9.7796,3705.0,3645.0,85.0,3318.0,3515.0,86.0,387.0,130.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,6504.0,6019.0,143.0,4633.0,5265.0,126.0,1871.0,754.0,17.0,2.0,0.0,0.0,0.0,0.0,1.0,8610.0,8374.0,199.0,6667.0,7854.0,172.0,1943.0,520.0,27.0,2.0,0.0,0.0,1.0,0.0,1.0,10822.0,11828.0,255.0,8266.0,9858.0,215.0,2556.0,1970.0,40.0,2.0,0.0,0.0,1.0,0.0,2.0
ESPORTSTMNT04_2667146,complete,,LEC,2023,Winter,0,2023-02-18 21:13:29,3,13.01,10,Red,sup,Execute,oe:player:40cd014b7b6251e3a22e6a45a73a64e,Astralis,oe:team:128d0cec08b877912eb91f94a1f3295,0.0,Nautilus,Zeri,Ashe,Elise,Maokai,Kassadin,,,,,,1724,1,1,0,10,16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.6613,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,5526.0,192.3202,0.111104,430.3016,453.5499,126.0,44.0,1.5313,8.0,0.2784,12.0,91.0,3.1671,7266,3473,120.8701,0.0931312,6250.0,,,31.0,31.0,0.0,,,1.0789,2402.0,2464.0,18.0,2152.0,1846.0,1.0,250.0,618.0,17.0,0.0,3.0,0.0,0.0,0.0,1.0,3600.0,3667.0,25.0,3162.0,2935.0,5.0,438.0,732.0,20.0,0.0,4.0,0.0,0.0,0.0,1.0,4546.0,4469.0,28.0,4039.0,3344.0,7.0,507.0,1125.0,21.0,0.0,5.0,0.0,0.0,0.0,2.0,5847.0,6616.0,31.0,4886.0,3579.0,9.0,961.0,3037.0,22.0,0.0,6.0,0.0,0.0,0.0,3.0
ESPORTSTMNT04_2667146,complete,,LEC,2023,Winter,0,2023-02-18 21:13:29,3,13.01,100,Blue,team,,,Team BDS,oe:team:7338408a0fe0217451d2c9a567db999,1.0,,Caitlyn,Lucian,Gnar,Sylas,Viktor,Karma,Ezreal,Olaf,Azir,Wukong,1724,0,3,16,6,3,16,0.0,0.0,0.0,0.0,0.0,,,,0.1044,0.6613,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,,,0.0,0.0,1.0,,,0.0,0.0,10.0,0.0,0.0,2.0,11.0,0.0,1.0,52641.0,1832.0534,,2436.0557,1967.9234,1223.0,79.0,2.7494,25.0,0.8701,28.0,164.0,5.7077,41955,22992,800.1856,,41100.0,-0.19539,-4.57,,737.0,150.0,,,30.8701,14270.0,15672.0,268.0,17358.0,18336.0,300.0,-3088.0,-2664.0,-32.0,1.0,1.0,5.0,5.0,8.0,1.0,21630.0,26280.0,460.0,27389.0,28847.0,490.0,-5759.0,-2567.0,-30.0,1.0,1.0,6.0,6.0,10.0,1.0,28877.0,36044.0,618.0,35846.0,38641.0,665.0,-6969.0,-2597.0,-47.0,2.0,3.0,7.0,7.0,12.0,2.0,36812.0,46639.0,817.0,46500.0,53695.0,840.0,-9688.0,-7056.0,-23.0,2.0,3.0,9.0,9.0,15.0,2.0
ESPORTSTMNT04_2667146,complete,,LEC,2023,Winter,0,2023-02-18 21:13:29,3,13.01,200,Red,team,,,Astralis,oe:team:128d0cec08b877912eb91f94a1f3295,0.0,,Zeri,Ashe,Elise,Maokai,Kassadin,Sejuani,Varus,Kled,Nautilus,Akali,1724,1,16,3,28,16,3,0.0,0.0,0.0,0.0,1.0,,,,0.5568,0.6613,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,,,1.0,1.0,0.0,,,1.0,10.0,0.0,1.0,1.0,11.0,2.0,1.0,0.0,49737.0,1730.9861,,2973.7587,2500.3364,17834.0,79.0,2.7494,37.0,1.2877,34.0,240.0,8.3527,56259,37296,1298.0046,,50000.0,0.19539,4.57,,800.0,128.0,,,32.297,17358.0,18336.0,300.0,14270.0,15672.0,268.0,3088.0,2664.0,32.0,5.0,8.0,1.0,1.0,1.0,5.0,27389.0,28847.0,490.0,21630.0,26280.0,460.0,5759.0,2567.0,30.0,6.0,10.0,1.0,1.0,1.0,6.0,35846.0,38641.0,665.0,28877.0,36044.0,618.0,6969.0,2597.0,47.0,7.0,12.0,2.0,2.0,3.0,7.0,46500.0,53695.0,840.0,36812.0,46639.0,817.0,9688.0,7056.0,23.0,9.0,15.0,2.0,2.0,3.0,9.0
ESPORTSTMNT04_2668132,complete,,LEC,2023,Winter,0,2023-02-19 17:08:21,1,13.01,1,Blue,top,Photon,oe:player:fd22b656b23ca07a276181a4953ba2c,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,1.0,Gangplank,Caitlyn,Sejuani,Lucian,Kassadin,Sion,,,,,,2386,0,3,3,6,11,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2766,0.679,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,1.0,33602.0,844.979,0.310408,739.3881,600.0754,4520.0,20.0,0.5029,5.0,0.1257,3.0,70.0,1.7603,19964,14821,372.6991,0.308849,17775.0,,,401.0,367.0,34.0,,,10.0838,3796.0,4237.0,68.0,3369.0,4028.0,61.0,427.0,209.0,7.0,1.0,4.0,1.0,1.0,0.0,3.0,6187.0,6828.0,119.0,5276.0,6317.0,96.0,911.0,511.0,23.0,1.0,4.0,2.0,2.0,0.0,3.0,8607.0,9259.0,168.0,7316.0,9559.0,157.0,1291.0,-300.0,11.0,1.0,4.0,2.0,2.0,0.0,3.0,11138.0,12071.0,226.0,9206.0,12641.0,209.0,1932.0,-570.0,17.0,1.0,5.0,3.0,2.0,1.0,3.0
ESPORTSTMNT04_2668132,complete,,LEC,2023,Winter,0,2023-02-19 17:08:21,1,13.01,2,Blue,jng,Bo,oe:player:b0d8913d4dfb85c2325c0773ff52ae9,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,1.0,Elise,Caitlyn,Sejuani,Lucian,Kassadin,Sion,,,,,,2386,0,4,4,3,11,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2766,0.679,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.0,0.0,18288.0,459.8826,0.168941,790.6119,699.1785,3131.0,54.0,1.3579,36.0,0.9053,17.0,138.0,3.4702,13763,8620,216.7645,0.179628,13550.0,,,201.0,50.0,151.0,,,5.0545,4142.0,3657.0,56.0,3032.0,3060.0,52.0,1110.0,597.0,4.0,3.0,1.0,1.0,1.0,0.0,2.0,6477.0,5154.0,80.0,4535.0,5489.0,85.0,1942.0,-335.0,-5.0,4.0,1.0,1.0,1.0,1.0,2.0,8212.0,7290.0,112.0,5841.0,6969.0,107.0,2371.0,321.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,9756.0,8974.0,138.0,6885.0,7946.0,121.0,2871.0,1028.0,17.0,4.0,2.0,1.0,1.0,1.0,3.0
ESPORTSTMNT04_2668132,complete,,LEC,2023,Winter,0,2023-02-19 17:08:21,1,13.01,3,Blue,mid,Perkz,oe:player:0634d9e86284da2fae4e1438d564eee,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,1.0,Sylas,Caitlyn,Sejuani,Lucian,Kassadin,Sion,,,,,,2386,0,1,3,1,11,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2766,0.679,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,20717.0,520.964,0.191379,863.3361,900.7544,1024.0,16.0,0.4023,9.0,0.2263,7.0,48.0,1.207,14863,9720,244.4258,0.202551,14125.0,,,324.0,290.0,34.0,,,8.1475,3267.0,4618.0,82.0,3077.0,4689.0,88.0,190.0,-71.0,-6.0,0.0,1.0,0.0,0.0,0.0,0.0,5285.0,6981.0,124.0,4791.0,7285.0,137.0,494.0,-304.0,-13.0,0.0,1.0,0.0,0.0,0.0,0.0,7469.0,10150.0,190.0,6635.0,10017.0,186.0,834.0,133.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,9109.0,13611.0,225.0,8316.0,13629.0,220.0,793.0,-18.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0
ESPORTSTMNT04_2668132,complete,,LEC,2023,Winter,0,2023-02-19 17:08:21,1,13.01,4,Blue,bot,Neon,oe:player:af07c10f5578a1df16f311eeda3d0d8,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,1.0,Varus,Caitlyn,Sejuani,Lucian,Kassadin,Sion,,,,,,2386,0,3,2,3,11,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2766,0.679,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,1.0,30586.0,769.1366,0.282547,377.0243,208.1391,3609.0,17.0,0.4275,11.0,0.2766,7.0,38.0,0.9556,16956,11813,297.0578,0.246166,14275.0,,,356.0,346.0,10.0,,,8.9522,3739.0,3427.0,80.0,3545.0,3397.0,93.0,194.0,30.0,-13.0,2.0,0.0,0.0,0.0,0.0,1.0,6601.0,5401.0,126.0,5271.0,5473.0,140.0,1330.0,-72.0,-14.0,2.0,0.0,0.0,0.0,0.0,2.0,8641.0,8223.0,185.0,7428.0,8210.0,205.0,1213.0,13.0,-20.0,2.0,0.0,0.0,0.0,0.0,2.0,10791.0,10493.0,232.0,9244.0,10215.0,260.0,1547.0,278.0,-28.0,3.0,0.0,0.0,0.0,0.0,2.0
ESPORTSTMNT04_2668132,complete,,LEC,2023,Winter,0,2023-02-19 17:08:21,1,13.01,5,Blue,sup,Kaiser,oe:player:ec0971fb900874b1c59179d9cd33687,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,1.0,Alistar,Caitlyn,Sejuani,Lucian,Kassadin,Sion,,,,,,2386,0,0,4,5,11,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2766,0.679,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,5058.0,127.192,0.0467247,634.4761,914.2079,155.0,58.0,1.4585,5.0,0.1257,16.0,99.0,2.4895,8157,3014,75.7921,0.0628068,8100.0,,,28.0,28.0,0.0,,,0.7041,2206.0,2739.0,13.0,2040.0,2308.0,2.0,166.0,431.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,3611.0,3700.0,21.0,3202.0,3472.0,11.0,409.0,228.0,10.0,0.0,4.0,0.0,0.0,1.0,0.0,4562.0,4207.0,24.0,4064.0,4671.0,15.0,498.0,-464.0,9.0,0.0,4.0,0.0,0.0,1.0,0.0,5394.0,5289.0,24.0,5216.0,5909.0,22.0,178.0,-620.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0
ESPORTSTMNT04_2668132,complete,,LEC,2023,Winter,0,2023-02-19 17:08:21,1,13.01,6,Red,top,Irrelevant,oe:player:027a5217b659e8bedb70978dea494d6,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,0.0,Jax,Karma,Ashe,Jayce,Nautilus,Olaf,,,,,,2386,1,4,5,3,16,11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4023,0.679,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,1.0,0.0,21395.0,538.0134,0.215582,970.5365,857.5775,9940.0,21.0,0.5281,11.0,0.2766,7.0,53.0,1.3328,17756,12613,317.1752,0.267112,18775.0,,,321.0,301.0,20.0,,,8.0721,3369.0,4028.0,61.0,3796.0,4237.0,68.0,-427.0,-209.0,-7.0,1.0,0.0,3.0,1.0,4.0,1.0,5276.0,6317.0,96.0,6187.0,6828.0,119.0,-911.0,-511.0,-23.0,2.0,0.0,3.0,1.0,4.0,2.0,7316.0,9559.0,157.0,8607.0,9259.0,168.0,-1291.0,300.0,-11.0,2.0,0.0,3.0,1.0,4.0,2.0,9206.0,12641.0,209.0,11138.0,12071.0,226.0,-1932.0,570.0,-17.0,2.0,1.0,3.0,1.0,5.0,3.0
ESPORTSTMNT04_2668132,complete,,LEC,2023,Winter,0,2023-02-19 17:08:21,1,13.01,7,Red,jng,Markoon,oe:player:6c2d19f781192a84726e07f68a531b6,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,0.0,Maokai,Karma,Ashe,Jayce,Nautilus,Olaf,,,,,,2386,1,1,4,13,16,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4023,0.679,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.0,0.0,30874.0,776.3789,0.311095,1052.1626,876.9656,425.0,11.0,0.2766,10.0,0.2515,10.0,47.0,1.1819,11385,6242,156.9656,0.132189,10050.0,,,154.0,22.0,132.0,,,3.8726,3032.0,3060.0,52.0,4142.0,3657.0,56.0,-1110.0,-597.0,-4.0,1.0,0.0,2.0,3.0,1.0,1.0,4535.0,5489.0,85.0,6477.0,5154.0,80.0,-1942.0,335.0,5.0,1.0,1.0,2.0,4.0,1.0,1.0,5841.0,6969.0,107.0,8212.0,7290.0,112.0,-2371.0,-321.0,-5.0,1.0,1.0,2.0,4.0,1.0,1.0,6885.0,7946.0,121.0,9756.0,8974.0,138.0,-2871.0,-1028.0,-17.0,1.0,1.0,3.0,4.0,2.0,1.0
ESPORTSTMNT04_2668132,complete,,LEC,2023,Winter,0,2023-02-19 17:08:21,1,13.01,8,Red,mid,Sertuss,oe:player:17a3d1accbb8bbdaaabfd34e1d69c18,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,0.0,Cassiopeia,Karma,Ashe,Jayce,Nautilus,Olaf,,,,,,2386,1,4,0,6,16,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4023,0.679,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,15661.0,393.8223,0.157805,722.2632,537.5859,2538.0,22.0,0.5532,14.0,0.3521,12.0,72.0,1.8106,14629,9486,238.5415,0.200889,13425.0,,,318.0,295.0,23.0,,,7.9966,3077.0,4689.0,88.0,3267.0,4618.0,82.0,-190.0,71.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,4791.0,7285.0,137.0,5285.0,6981.0,124.0,-494.0,304.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,6635.0,10017.0,186.0,7469.0,10150.0,190.0,-834.0,-133.0,-4.0,0.0,0.0,0.0,0.0,1.0,0.0,8316.0,13629.0,220.0,9109.0,13611.0,225.0,-793.0,18.0,-5.0,1.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT04_2668132,complete,,LEC,2023,Winter,0,2023-02-19 17:08:21,1,13.01,9,Red,bot,3XA,oe:player:eff6236e2369eaeccf4c9434031d20c,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,0.0,Zeri,Karma,Ashe,Jayce,Nautilus,Olaf,,,,,,2386,1,6,2,5,16,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4023,0.679,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,1.0,0.0,26095.0,656.2028,0.26294,639.4049,560.9472,10731.0,20.0,0.5029,36.0,0.9053,7.0,85.0,2.1375,19631,14488,364.3252,0.30682,18375.0,,,464.0,428.0,36.0,,,11.6681,3545.0,3397.0,93.0,3739.0,3427.0,80.0,-194.0,-30.0,13.0,0.0,0.0,1.0,2.0,0.0,0.0,5271.0,5473.0,140.0,6601.0,5401.0,126.0,-1330.0,72.0,14.0,0.0,0.0,2.0,2.0,0.0,0.0,7428.0,8210.0,205.0,8641.0,8223.0,185.0,-1213.0,-13.0,20.0,0.0,0.0,2.0,2.0,0.0,0.0,9244.0,10215.0,260.0,10791.0,10493.0,232.0,-1547.0,-278.0,28.0,0.0,0.0,2.0,3.0,0.0,0.0
ESPORTSTMNT04_2668132,complete,,LEC,2023,Winter,0,2023-02-19 17:08:21,1,13.01,10,Red,sup,Doss,oe:player:f2264caa34a27d8f01634f39f307c85,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,0.0,Lulu,Karma,Ashe,Jayce,Nautilus,Olaf,,,,,,2386,1,1,0,12,16,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4023,0.679,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,5218.0,131.2154,0.052578,173.8391,99.7569,1075.0,59.0,1.4837,26.0,0.6538,12.0,142.0,3.5708,9534,4391,110.4191,0.0929898,7800.0,,,34.0,34.0,0.0,,,0.855,2040.0,2308.0,2.0,2206.0,2739.0,13.0,-166.0,-431.0,-11.0,0.0,0.0,0.0,0.0,3.0,0.0,3202.0,3472.0,11.0,3611.0,3700.0,21.0,-409.0,-228.0,-10.0,0.0,1.0,0.0,0.0,4.0,0.0,4064.0,4671.0,15.0,4562.0,4207.0,24.0,-498.0,464.0,-9.0,0.0,1.0,0.0,0.0,4.0,0.0,5216.0,5909.0,22.0,5394.0,5289.0,24.0,-178.0,620.0,-2.0,0.0,2.0,0.0,0.0,4.0,0.0
ESPORTSTMNT04_2668132,complete,,LEC,2023,Winter,0,2023-02-19 17:08:21,1,13.01,100,Blue,team,,,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,1.0,,Caitlyn,Sejuani,Lucian,Kassadin,Sion,Elise,Varus,Sylas,Gangplank,Alistar,2386,0,11,16,18,11,16,1.0,0.0,0.0,0.0,0.0,,,,0.2766,0.679,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,,0.0,0.0,1.0,2.0,0.0,,,1.0,1.0,1.0,,,1.0,5.0,10.0,1.0,1.0,10.0,5.0,0.0,2.0,108251.0,2722.1542,,3404.8365,3322.3554,12439.0,165.0,4.1492,66.0,1.6597,50.0,393.0,9.8826,73703,47988,1206.7393,,67825.0,-0.00880734,2.45,,1081.0,229.0,,,32.9422,17150.0,18678.0,299.0,15063.0,17482.0,296.0,2087.0,1196.0,3.0,6.0,9.0,2.0,2.0,0.0,6.0,28161.0,28064.0,470.0,23075.0,28036.0,469.0,5086.0,28.0,1.0,7.0,10.0,3.0,3.0,2.0,7.0,37491.0,39129.0,679.0,31284.0,39426.0,670.0,6207.0,-297.0,9.0,7.0,10.0,3.0,3.0,2.0,7.0,46188.0,50438.0,845.0,38867.0,50340.0,832.0,7321.0,98.0,13.0,8.0,12.0,4.0,4.0,4.0,8.0
ESPORTSTMNT04_2668132,complete,,LEC,2023,Winter,0,2023-02-19 17:08:21,1,13.01,200,Red,team,,,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,0.0,,Karma,Ashe,Jayce,Nautilus,Olaf,Zeri,Maokai,Lulu,Jax,Cassiopeia,2386,1,16,11,39,16,11,2.0,0.0,0.0,0.0,1.0,,,,0.4023,0.679,0.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,2.0,,,0.0,1.0,1.0,,,0.0,10.0,5.0,0.0,0.0,5.0,10.0,2.0,0.0,99243.0,2495.6329,,3558.2062,2932.8332,24709.0,133.0,3.3445,97.0,2.4392,48.0,399.0,10.0335,72935,47220,1187.4267,,68425.0,0.00880734,-2.45,,1080.0,211.0,,,32.4644,15063.0,17482.0,296.0,17150.0,18678.0,299.0,-2087.0,-1196.0,-3.0,2.0,0.0,6.0,6.0,9.0,2.0,23075.0,28036.0,469.0,28161.0,28064.0,470.0,-5086.0,-28.0,-1.0,3.0,2.0,7.0,7.0,10.0,3.0,31284.0,39426.0,670.0,37491.0,39129.0,679.0,-6207.0,297.0,-9.0,3.0,2.0,7.0,7.0,10.0,3.0,38867.0,50340.0,832.0,46188.0,50438.0,845.0,-7321.0,-98.0,-13.0,4.0,4.0,8.0,8.0,12.0,4.0
ESPORTSTMNT04_2668137,complete,,LEC,2023,Winter,0,2023-02-19 18:10:29,2,13.01,1,Blue,top,Photon,oe:player:fd22b656b23ca07a276181a4953ba2c,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,1.0,K'Sante,Sejuani,Maokai,Lucian,Soraka,Renata Glasc,,,,,,1441,0,1,2,1,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0833,0.8328,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,6425.0,267.5226,0.169003,564.0666,698.3484,917.0,6.0,0.2498,1.0,0.0416,0.0,13.0,0.5413,7428,4213,175.4198,0.201666,7050.0,,,178.0,178.0,0.0,,,7.4115,3075.0,4458.0,75.0,3207.0,4595.0,74.0,-132.0,-137.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4769.0,7425.0,126.0,5007.0,7854.0,128.0,-238.0,-429.0,-2.0,0.0,0.0,1.0,0.0,2.0,0.0,6444.0,9831.0,169.0,7501.0,10161.0,164.0,-1057.0,-330.0,5.0,0.0,0.0,1.0,1.0,3.0,0.0,7428.0,11169.0,178.0,9887.0,13117.0,187.0,-2459.0,-1948.0,-9.0,1.0,1.0,2.0,3.0,6.0,1.0
ESPORTSTMNT04_2668137,complete,,LEC,2023,Winter,0,2023-02-19 18:10:29,2,13.01,2,Blue,jng,Bo,oe:player:b0d8913d4dfb85c2325c0773ff52ae9,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,1.0,Karthus,Sejuani,Maokai,Lucian,Soraka,Renata Glasc,,,,,,1441,0,0,5,2,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.8328,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,0.0,0.0,18615.0,775.0867,0.489649,904.0389,451.1867,238.0,4.0,0.1666,5.0,0.2082,4.0,22.0,0.916,8127,4912,204.5246,0.235127,7725.0,,,178.0,27.0,151.0,,,7.4115,3202.0,3506.0,73.0,3594.0,3753.0,69.0,-392.0,-247.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,4967.0,6203.0,125.0,5267.0,5598.0,97.0,-300.0,605.0,28.0,0.0,0.0,2.0,1.0,4.0,0.0,6809.0,8625.0,167.0,7450.0,8131.0,129.0,-641.0,494.0,38.0,0.0,0.0,3.0,2.0,6.0,0.0,8127.0,9502.0,178.0,9814.0,11385.0,142.0,-1687.0,-1883.0,36.0,0.0,2.0,5.0,4.0,10.0,0.0
ESPORTSTMNT04_2668137,complete,,LEC,2023,Winter,0,2023-02-19 18:10:29,2,13.01,3,Blue,mid,Perkz,oe:player:0634d9e86284da2fae4e1438d564eee,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,1.0,Tristana,Sejuani,Maokai,Lucian,Soraka,Renata Glasc,,,,,,1441,0,0,4,1,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.8328,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,6749.0,281.0132,0.177526,430.9507,225.8432,4892.0,5.0,0.2082,2.0,0.0833,3.0,17.0,0.7078,8093,4878,203.109,0.2335,7525.0,,,208.0,208.0,0.0,,,8.6607,3338.0,4571.0,91.0,3538.0,4811.0,88.0,-200.0,-240.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5017.0,7098.0,143.0,6505.0,7701.0,141.0,-1488.0,-603.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,6856.0,8881.0,179.0,9372.0,11220.0,204.0,-2516.0,-2339.0,-25.0,0.0,0.0,2.0,4.0,4.0,0.0,8093.0,10993.0,208.0,12944.0,14586.0,247.0,-4851.0,-3593.0,-39.0,0.0,1.0,4.0,7.0,6.0,0.0
ESPORTSTMNT04_2668137,complete,,LEC,2023,Winter,0,2023-02-19 18:10:29,2,13.01,4,Blue,bot,Neon,oe:player:af07c10f5578a1df16f311eeda3d0d8,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,1.0,Zeri,Sejuani,Maokai,Lucian,Soraka,Renata Glasc,,,,,,1441,0,1,3,0,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.8328,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,2.0,4046.0,168.4663,0.106426,429.9514,341.9292,217.0,8.0,0.3331,4.0,0.1666,3.0,23.0,0.9577,8521,5306,220.9299,0.253988,8575.0,,,218.0,218.0,0.0,,,9.077,3227.0,3383.0,88.0,3335.0,3338.0,89.0,-108.0,45.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5272.0,6094.0,146.0,6362.0,6184.0,142.0,-1090.0,-90.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,6930.0,8259.0,190.0,9450.0,8580.0,188.0,-2520.0,-321.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,8521.0,9892.0,218.0,12512.0,12317.0,232.0,-3991.0,-2425.0,-14.0,1.0,0.0,3.0,3.0,9.0,0.0
